"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PIN1",0,-0.562874701662477,0.08,0.338,0
"SNRPG",0,-0.311493428740398,0.106,0.363,0
"ST7",0,-0.506197082999689,0.149,0.406,0
"DUT",0,-0.813009465632078,0.065,0.322,0
"C20orf194",0,-0.831395084031342,0.125,0.382,0
"NDUFV3",0,-0.262573442980174,0.129,0.386,0
"SYN3",0,-0.913251939128597,0.12,0.377,0
"COX17",0,-0.399705670366105,0.096,0.352,0
"DOCK4",0,-0.820936778891069,0.12,0.376,0
"SUPT16H",0,-0.271076936347897,0.127,0.382,0
"TCF12",0,-0.466858327349144,0.157,0.412,0
"RAPGEF6",0,-0.556971302525942,0.138,0.392,0
"MRPL52",0,-0.326889612504414,0.086,0.34,0
"ODF2L",0,-0.256841238910737,0.145,0.398,0
"MPHOSPH8",0,-0.645067294730069,0.102,0.355,0
"NSF",0,-0.289874288397898,0.151,0.404,0
"NDUFA7",0,-0.372770678080389,0.087,0.34,0
"MT-CO1",0,-0.679687480856406,0.713,0.966,0
"KCNMB2",0,-1.30449027683256,0.079,0.331,0
"SLIT2",0,-0.553504944421086,0.143,0.395,0
"YIPF3",0,-0.298202417009593,0.104,0.356,0
"ACACA",0,-0.535111411267476,0.144,0.396,0
"ADAM23",0,-0.491574215812443,0.147,0.398,0
"SENP7",0,-0.637407173886547,0.136,0.387,0
"MGAT4C",0,-1.54253944061666,0.074,0.325,0
"TSPAN5",0,-0.556242114188661,0.121,0.371,0
"TMEFF2",0,-1.22342097043011,0.097,0.347,0
"DOCK7",0,-0.409935803885917,0.157,0.406,0
"SRSF7",0,-0.282563624706254,0.151,0.4,0
"RBM6",0,-0.337714208422695,0.167,0.415,0
"DCLK2",0,-0.426796963947159,0.154,0.401,0
"ZEB1",0,-0.312968678305277,0.155,0.402,0
"TUBB2A",0,-0.608817146482578,0.701,0.948,0
"SUPT3H",0,-0.467739117531449,0.138,0.385,0
"KIAA1958",0,-0.559982103711994,0.123,0.37,0
"TPR",0,-0.30229852152074,0.12,0.366,0
"ACLY",0,-0.318783798700069,0.104,0.35,0
"OSBPL9",0,-0.309466748738905,0.156,0.401,0
"DOK6",0,-0.936470274636628,0.096,0.341,0
"CTBP2",0,-0.631400866194052,0.123,0.368,0
"TMEM132A",0,-0.404423122354203,0.107,0.352,0
"C11orf49",0,-0.297261630028539,0.156,0.4,0
"TIMM8B",0,-0.259501275922241,0.095,0.339,0
"ASTN1",0,-0.747497360988514,0.117,0.361,0
"MRPS5",0,-0.424811541137549,0.126,0.37,0
"RALYL",0,-1.58109174495056,0.068,0.312,0
"TLE4",0,-1.39314465632349,0.062,0.306,0
"NASP",0,-0.572026420871392,0.1,0.343,0
"PRRT2",0,-0.790898354168498,0.096,0.339,0
"ANP32A",0,-0.552455007459324,0.079,0.322,0
"ZNF821",0,-0.581279589288361,0.098,0.339,0
"NEXMIF",0,-0.401098930270209,0.141,0.382,0
"CA10",0,-1.75337148440978,0.055,0.296,0
"ANKRD36C",0,-0.676564511279956,0.145,0.385,0
"ATP13A2",0,-0.321931201416039,0.115,0.355,0
"HSD17B12",0,-0.308377767918676,0.12,0.36,0
"KLHL13",0,-1.18855875723899,0.052,0.292,0
"SPECC1L",0,-0.308618551659734,0.145,0.384,0
"NBPF1",0,-0.376734717656942,0.123,0.362,0
"SLC39A10",0,-0.470037282285875,0.117,0.356,0
"NDUFB3",0,-0.385003653236018,0.071,0.31,0
"MEGF9",0,-0.37940479682685,0.14,0.379,0
"RAB9B",0,-0.67539054808544,0.07,0.309,0
"CARTPT",0,-1.20701122824909,0.097,0.335,0
"ZFP90",0,-0.253256077124256,0.14,0.378,0
"RNF146",0,-0.399016001969383,0.107,0.343,0
"PRKDC",0,-0.413332672889191,0.141,0.377,0
"SPAG16",0,-0.480047560839135,0.114,0.35,0
"FER",0,-0.509576534447348,0.129,0.365,0
"SLC17A6",0,-0.347656010521733,0.109,0.345,0
"CHD7",0,-1.00029798243884,0.078,0.313,0
"DYNC1I1",0,-0.726965922483408,0.105,0.339,0
"AL049828.1",0,-0.931648946577797,0.093,0.327,0
"NCOA2",0,-0.593292576465065,0.133,0.367,0
"PRKCB",0,-0.367658197901292,0.118,0.352,0
"SYNRG",0,-0.316146683303804,0.132,0.366,0
"LRRFIP1",0,-0.324923689026899,0.141,0.374,0
"SEZ6L",0,-0.390130459280521,0.129,0.362,0
"PPM1L",0,-0.866028303200425,0.096,0.328,0
"PSMC5",0,-0.349404200641538,0.087,0.319,0
"DTNB",0,-0.557192046973587,0.139,0.371,0
"R3HDM1",0,-0.506014652069186,0.135,0.367,0
"ELOVL6",0,-0.634863064202432,0.118,0.35,0
"SLC12A5",0,-0.640927360272918,0.074,0.306,0
"CXXC4",0,-0.305963211058217,0.109,0.339,0
"GPAA1",0,-0.266836705355793,0.095,0.325,0
"CHD8",0,-0.300158174445411,0.142,0.372,0
"SMARCAD1",0,-0.314558564191722,0.137,0.367,0
"TAOK3",0,-0.469609473630113,0.123,0.353,0
"GPC5",0,-0.980201184796297,0.103,0.332,0
"KCNJ6",0,-0.607706220274188,0.124,0.353,0
"APOO",0,-0.317528138329255,0.102,0.33,0
"CASTOR3",0,-0.260802315588242,0.141,0.369,0
"CDKN1B",0,-0.431107473907776,0.079,0.307,0
"WDR44",0,-0.437990881588463,0.123,0.351,0
"PRKG1",0,-0.89105166480154,0.111,0.338,0
"LINC00662",0,-0.379326920104867,0.11,0.337,0
"TMEM132B",0,-0.583786899938688,0.124,0.351,0
"MT-CO3",0,-0.473639576831799,0.744,0.97,0
"SPATS2",0,-0.499500875126886,0.11,0.335,0
"TRIM36",0,-0.334750245933804,0.111,0.335,0
"RANBP17",0,-1.08693301061029,0.095,0.319,0
"AIG1",0,-0.576126108003974,0.097,0.321,0
"NETO2",0,-0.575215029772752,0.088,0.312,0
"TMEM163",0,-1.18734974777419,0.072,0.296,0
"ZSCAN18",0,-0.316460926405281,0.105,0.328,0
"ACYP1",0,-0.750087471971548,0.064,0.287,0
"ALG13",0,-0.383682956421165,0.133,0.356,0
"CDKN1C",0,-0.472249023705112,0.093,0.315,0
"ZFAND6",0,-0.275432615015054,0.092,0.314,0
"PYURF",0,-0.289482605121803,0.099,0.32,0
"DGKB",0,-1.2212679437239,0.1,0.321,0
"AC104041.1",0,-0.646404241352747,0.099,0.32,0
"ARMCX2",0,-0.261979678530558,0.09,0.31,0
"PHKB",0,-0.577671544629006,0.128,0.348,0
"ZBTB38",0,-0.317362137742914,0.105,0.324,0
"KIAA1549",0,-0.416400005515927,0.123,0.342,0
"ASTN2",0,-1.0220733496789,0.104,0.323,0
"MARS",0,-0.363436901961937,0.111,0.33,0
"NDUFS2",0,-0.264001800063674,0.096,0.315,0
"TIA1",0,-0.665574956570782,0.114,0.332,0
"PDE6D",0,-0.321434429992677,0.102,0.32,0
"ZMAT4",0,-1.06037669247988,0.091,0.309,0
"ATP8A2",0,-0.513652246518516,0.122,0.339,0
"LRRC49",0,-0.480273185886432,0.123,0.34,0
"CHRM2",0,-1.14282014306969,0.086,0.303,0
"BRD7",0,-0.684783094065638,0.077,0.294,0
"NCAN",0,-0.665595522005717,0.071,0.287,0
"PPP2R3A",0,-0.808429471531679,0.105,0.32,0
"STMN1",0,-0.852998596559971,0.757,0.972,0
"BASP1-AS1",0,-1.26724257953804,0.064,0.278,0
"PLXNA4",0,-0.813729317975558,0.104,0.318,0
"PSD3",0,-0.747551976263307,0.094,0.308,0
"DDX18",0,-0.268275749029828,0.108,0.321,0
"DZIP3",0,-0.348104068346465,0.117,0.33,0
"AJAP1",0,-0.646859147008124,0.095,0.308,0
"ATRNL1",0,-0.97139851776934,0.092,0.305,0
"SH3BGRL",0,-0.355525801233998,0.094,0.307,0
"MT-CO2",0,-0.536607662399439,0.758,0.971,0
"PHACTR4",0,-0.425740828039284,0.113,0.325,0
"C4orf3",0,-0.458589666907564,0.058,0.27,0
"C1GALT1",0,-0.765961355741136,0.094,0.306,0
"AL391807.1",0,-1.5096653297875,0.048,0.259,0
"AC010642.2",0,-0.946051664275021,0.047,0.257,0
"ORMDL1",0,-0.32220947950586,0.096,0.306,0
"LINC00205",0,-0.84113617893728,0.067,0.276,0
"FH",0,-0.367981875713236,0.083,0.292,0
"SLC25A29",0,-0.582769016365532,0.113,0.321,0
"PIN4",0,-1.04396865352178,0.049,0.257,0
"CCDC18-AS1",0,-0.878332091708404,0.089,0.297,0
"EPHB1",0,-0.821784190099166,0.089,0.297,0
"RDH11",0,-0.313440083946139,0.098,0.306,0
"RORA",0,-0.80751015078554,0.1,0.308,0
"TSTD1",0,-0.875712293118271,0.045,0.252,0
"GREM2",0,-1.6285665058778,0.047,0.254,0
"DBI",0,-0.393184763855964,0.058,0.265,0
"KATNBL1",0,-0.590406200691029,0.11,0.316,0
"HAGH",0,-0.371992463281038,0.071,0.277,0
"HECW2",0,-0.786910989802431,0.108,0.313,0
"THOC7",0,-0.447667749810325,0.065,0.27,0
"FRYL",0,-0.808643749132975,0.108,0.313,0
"PLXDC2",0,-1.33345073790923,0.074,0.279,0
"KCTD8",0,-0.607175034498423,0.098,0.303,0
"PKNOX2",0,-0.951914240219106,0.091,0.296,0
"PSMD14",0,-0.310637324605085,0.1,0.304,0
"RAPGEF5",0,-0.745071717785744,0.086,0.29,0
"PLXNA2",0,-1.25371609346218,0.071,0.274,0
"LHFPL3",0,-1.27578011758668,0.07,0.272,0
"LPCAT4",0,-0.523560344665994,0.091,0.293,0
"RHOBTB3",0,-0.479753937409375,0.074,0.275,0
"AL008633.1",0,-1.39329448647863,0.051,0.252,0
"MICU1",0,-0.69062282421902,0.093,0.294,0
"KIAA0895L",0,-0.424583874994848,0.097,0.298,0
"ZNF322",0,-0.341562904093011,0.079,0.279,0
"TDG",0,-0.706778457720132,0.07,0.269,0
"GPR137C",0,-0.673305932205475,0.094,0.293,0
"NARF",0,-0.472120055327908,0.091,0.29,0
"DNMT1",0,-0.475059832332678,0.101,0.3,0
"ZC4H2",0,-0.468870528703416,0.096,0.295,0
"SDCCAG8",0,-0.858912722041958,0.081,0.279,0
"LDB2",0,-1.43373826283956,0.052,0.25,0
"DDC",0,-0.434655574341789,0.079,0.277,0
"NAA38",0,-0.491561336951909,0.062,0.26,0
"RIC3",0,-0.716119720692056,0.1,0.297,0
"CDH10",0,-1.01047153320701,0.079,0.275,0
"CDH20",0,-2.51797207579018,0.03,0.226,0
"SKA2",0,-0.606919702229799,0.062,0.257,0
"CSPG5",0,-0.596413805293177,0.058,0.252,0
"P4HTM",0,-0.485797378895019,0.073,0.267,0
"RBIS",0,-0.477374553046574,0.058,0.252,0
"WAC-AS1",0,-0.683773539973004,0.053,0.247,0
"HIP1R",0,-1.50378870098846,0.066,0.26,0
"STXBP5L",0,-0.999061722946174,0.087,0.28,0
"MFSD10",0,-0.551185988939295,0.072,0.264,0
"COCH",0,-0.919391951197889,0.07,0.262,0
"HSD11B1L",0,-0.350397464915959,0.068,0.26,0
"RNPC3",0,-1.19895533256414,0.067,0.258,0
"BOLA3",0,-0.520010743962756,0.047,0.238,0
"KCND2",0,-0.902258263022692,0.078,0.268,0
"ZSWIM5",0,-0.956421398434053,0.084,0.273,0
"PNMA8B",0,-0.581521380487407,0.056,0.245,0
"AKR1C1",0,-0.451699548611222,0.06,0.247,0
"PDXP",0,-0.349997592027261,0.071,0.258,0
"CNR1",0,-0.892873921597644,0.06,0.246,0
"DHRS7",0,-0.347467350263809,0.062,0.248,0
"AL162231.1",0,-0.65152040702984,0.044,0.229,0
"FMC1",0,-0.872096801527813,0.032,0.216,0
"SELENOS",0,-0.534623313777864,0.056,0.24,0
"AL133346.1",0,-1.43243698211142,0.052,0.235,0
"PIGF",0,-0.860566903692338,0.056,0.237,0
"PWWP3A",0,-0.947208003900719,0.064,0.245,0
"CCS",0,-0.847386498185161,0.05,0.23,0
"ALDH2",0,-0.475961090597742,0.061,0.241,0
"BCL7A",0,-0.629621287218428,0.06,0.239,0
"SV2B",0,-1.73274362641661,0.038,0.216,0
"BRINP3",0,-1.44700734118367,0.057,0.234,0
"LINC01122",0,-1.52803879313981,0.05,0.227,0
"SMIM26",0,-0.333820779933795,0.054,0.23,0
"AC011603.2",0,-1.01876547014159,0.061,0.237,0
"PCDH15",0,-1.49258703013131,0.052,0.227,0
"TCF4",0,-1.1576209430401,0.058,0.233,0
"LRRC26",0,-0.47454380031796,0.044,0.219,0
"SMIM18",0,-0.854198836127247,0.031,0.195,0
"CDK5",0,-0.444183987987437,0.04,0.204,0
"IARS2",0,-0.915443848472592,0.049,0.212,0
"CHL1-AS2",0,-0.764205109455375,0.045,0.208,0
"TMEM97",0,-0.85890011177536,0.037,0.196,0
"DPM3",0,-1.22808877851095,0.021,0.178,0
"AC012146.1",0,-0.789087102850858,0.03,0.182,0
"LINC02223",0,-1.97498942900417,0.022,0.171,0
"AL049637.2",0,-1.66268581029725,0.016,0.16,0
"TUBA1A",0,-0.529079645231256,0.956,0.995,0
"RPS2",0,1.04715390890226,0.81,0.827,0
"TPT1",0,1.26484576954177,0.741,0.743,0
"PGRMC1",4.66502446732939e-308,-0.256676177606162,0.365,0.75,1.21696493279222e-303
"ZNF326",6.35311217922969e-308,-0.480481381316417,0.113,0.318,1.65733637419565e-303
"MSI2",2.5415400966503e-307,-0.345646641435271,0.179,0.438,6.63011565013165e-303
"SLITRK3",8.58886597244567e-306,-0.978800922900592,0.041,0.198,2.2405774662319e-301
"TMTC2",8.72869737388494e-306,-1.24053428934695,0.061,0.232,2.27705528392537e-301
"TUBB3",1.07077718334147e-305,-0.496199165390302,0.719,0.942,2.7933364381829e-301
"ETNK1",5.06500280829369e-305,-0.440134236806355,0.129,0.345,1.32130728259957e-300
"TTC17",2.73232105425678e-304,-0.302846111548674,0.171,0.418,7.12780593423966e-300
"KIF1B",1.48336112076223e-303,-0.27095227948479,0.351,0.763,3.86964415573243e-299
"KCNT2",2.31609896987582e-303,-0.577541681409634,0.118,0.331,6.04200738271505e-299
"PTPRK",4.12588395665461e-303,-1.48797675156763,0.046,0.203,1.07631934777249e-298
"LRRC4C",7.03369675829381e-303,-0.632043170167705,0.109,0.313,1.83488047333611e-298
"PCBP1-AS1",2.11497099474724e-302,-0.613949382393637,0.102,0.3,5.51732483399714e-298
"ST6GALNAC3",2.27497186034119e-302,-0.825554715232882,0.091,0.285,5.93471909207207e-298
"WDR60",3.6958584477146e-302,-0.703280811921419,0.115,0.316,9.64138593255308e-298
"CPT1C",1.04435082554198e-301,-0.708110513379625,0.059,0.228,2.72439799859136e-297
"NME7",1.35634312411412e-301,-0.779031076944767,0.106,0.304,3.53829230787651e-297
"TAF11",1.45884174018644e-301,-0.611804238164084,0.051,0.214,3.80568044762436e-297
"BTRC",1.57384689383417e-300,-0.397869518259963,0.16,0.395,4.1056943919452e-296
"LRRN1",3.95478759485967e-300,-0.448576944558007,0.117,0.324,1.03168543987104e-295
"KIAA1549L",4.28767874355732e-300,-0.677637595162724,0.089,0.28,1.1185267538318e-295
"LMBRD1",5.9066939632502e-300,-0.313275643480029,0.126,0.341,1.54087925419308e-295
"FAM13C",7.21866807165078e-300,-0.837904257117407,0.062,0.233,1.88313393985154e-295
"ELOB",8.7913337554369e-300,-0.324590844191161,0.316,0.667,2.29339523678082e-295
"SMARCA2",9.22352378779254e-300,-0.930246326410661,0.055,0.22,2.40614065052144e-295
"PCSK2",9.74941652865332e-300,-1.077777540259,0.064,0.235,2.54333028982979e-295
"CLIP1",5.00868587123542e-299,-0.431311613627507,0.118,0.325,1.30661588322918e-294
"TRIM9",7.87756699400013e-299,-0.625226870515072,0.1,0.293,2.05502090172481e-294
"WBP1",1.1862742249117e-298,-0.416791439769791,0.051,0.216,3.09463357052716e-294
"ZNF652",1.98359850303652e-298,-0.288867379122597,0.11,0.314,5.17461341487138e-294
"TUBGCP2",2.1483881540027e-298,-0.458918778835132,0.08,0.264,5.60450017734685e-294
"CDC42BPA",2.99986614351809e-298,-0.279925137255839,0.153,0.389,7.82575080859564e-294
"GSPT2",1.54067898123252e-297,-0.258230574474718,0.067,0.244,4.01916925834128e-293
"SNX14",2.26695572645727e-297,-0.347279906939307,0.14,0.359,5.91380740360907e-293
"DDRGK1",3.47403579276984e-297,-0.387965754328899,0.107,0.306,9.06271717259868e-293
"MTF2",3.56652929137025e-297,-0.296412077145494,0.133,0.348,9.30400496239756e-293
"THUMPD3-AS1",3.59039059747493e-297,-0.674187485740851,0.083,0.266,9.36625195163284e-293
"DHX30",7.64013268239803e-297,-0.285379264803498,0.113,0.318,1.99308141285718e-292
"APLP1",1.10665958478431e-296,-0.313438297297951,0.376,0.745,2.88694285882683e-292
"PKIG",1.23253750487021e-296,-0.506522751423124,0.062,0.233,3.21532058895491e-292
"OLFM3",2.40340997344484e-296,-0.749182526422804,0.073,0.252,6.26977559772556e-292
"FJX1",3.17978739452453e-296,-0.649281419893186,0.044,0.2,8.29511137609613e-292
"KIFC2",3.41772440826029e-296,-1.25938383142593,0.049,0.205,8.91581766382861e-292
"SYNE1",4.11507167879442e-296,-0.450021967359253,0.134,0.35,1.0734987488471e-291
"RALGPS2",1.35990868004759e-295,-0.39370951236609,0.132,0.347,3.54759377364015e-291
"SHC4",5.51923175172768e-294,-0.991581940804753,0.063,0.231,1.4398019870732e-289
"ANAPC16",1.89112315785512e-293,-0.34831887651329,0.068,0.243,4.93337298189666e-289
"IFT43",3.1869707673814e-293,-0.39951674547923,0.085,0.27,8.31385064086785e-289
"FAXC",4.50860209742454e-293,-0.310333051479097,0.085,0.271,1.17615902915514e-288
"VPS36",1.26048984318119e-292,-0.403417013937044,0.096,0.286,3.28823985390678e-288
"GRIP1",1.99367522651291e-292,-0.436850775211602,0.136,0.359,5.20090056340422e-288
"PLCB4",2.50511666716549e-292,-0.496890220541079,0.128,0.34,6.53509784963463e-288
"YWHAB",2.6687244957271e-292,-0.257926147780527,0.387,0.763,6.96190159200328e-288
"MT-ND2",1.25696102575704e-291,-0.418549315737792,0.365,0.747,3.27903422789238e-287
"FAM32A",6.79493705805986e-291,-0.300168035795308,0.062,0.234,1.77259523033607e-286
"MAP4K3-DT",8.3493503895161e-291,-0.533445597322524,0.075,0.253,2.17809503611306e-286
"SNAPIN",2.20586749442208e-290,-0.62263418544211,0.031,0.175,5.75444653269888e-286
"DDX1",5.59468876096166e-290,-0.452488727035052,0.091,0.278,1.45948645707207e-285
"GABRA2",1.49797774150138e-289,-0.318911773198321,0.114,0.318,3.90777453425465e-285
"AKAP13",2.01284041610284e-289,-0.956038268959248,0.057,0.219,5.25089679348747e-285
"HYOU1",3.53752437911426e-289,-0.416163359872898,0.069,0.243,9.22833984779536e-285
"DNPH1",3.58529931360747e-289,-0.922003634284157,0.022,0.155,9.35297031940782e-285
"FGD4",1.22707486430033e-288,-0.519841927623717,0.093,0.279,3.20107019850027e-284
"UGGT2",4.132825232314e-288,-0.677844360297895,0.11,0.307,1.07813011835375e-283
"ARL6IP6",9.98050470236349e-288,-0.907798747118449,0.051,0.207,2.60361426170556e-283
"PPP1R9A",2.12115233294425e-287,-0.459829205602334,0.103,0.299,5.53345009095167e-283
"PHF21A",3.93449376803158e-287,-0.553497735977522,0.091,0.278,1.0263913892664e-282
"KCTD16",5.08634363343437e-287,-0.332521388440511,0.147,0.376,1.32687446365402e-282
"SLC1A6",6.49168115678726e-287,-0.405490380053646,0.053,0.215,1.69348486337109e-282
"CALM2",7.05809400044085e-287,-0.429540599647255,0.622,0.92,1.841244981895e-282
"DCLK1",9.47060276955517e-287,-0.264772486537249,0.381,0.801,2.47059614449386e-282
"RRAGB",1.0421694332011e-286,-0.445512143807168,0.09,0.275,2.71870740039171e-282
"CDH8",2.19916255002309e-286,-0.744699440479716,0.107,0.307,5.73695534424524e-282
"GDPD1",2.50775748023042e-286,-0.691062346513558,0.056,0.217,6.5419869386771e-282
"VKORC1",5.13716767728642e-286,-0.384758961402362,0.083,0.265,1.34013293197371e-281
"SYT16",5.28959946104613e-286,-0.384049174155429,0.12,0.326,1.3798978114031e-281
"KAT6B",1.07959777350288e-285,-0.407539824458845,0.118,0.32,2.81634671173697e-281
"SULF2",1.42661315153581e-285,-0.278362398945645,0.174,0.411,3.72160572841147e-281
"CBLN2",2.29565593078231e-285,-0.773778585795679,0.036,0.182,5.98867762663182e-281
"FCHSD2",3.97023895661018e-285,-0.262343760342401,0.168,0.41,1.0357162366109e-280
"SUPT20H",5.20159675689589e-285,-0.338218939017256,0.106,0.3,1.35694054597143e-280
"SEMA3A",5.31395951327909e-285,-1.02836438391011,0.07,0.239,1.38625261822912e-280
"TMEM108",6.2368691452426e-283,-0.836621348516153,0.091,0.274,1.62701205391944e-278
"ANO4",1.02260293436719e-282,-1.43935460988333,0.055,0.21,2.66766427488368e-278
"DPP6",1.74784502894767e-282,-0.557480871092264,0.102,0.295,4.55960332701579e-278
"IMMP1L",2.27504984975701e-282,-0.718462533537676,0.072,0.241,5.93492254306111e-278
"PRKCA",2.9940449912827e-282,-0.482669259901435,0.142,0.356,7.81056516875917e-278
"COMMD3",1.53299276110599e-281,-0.739175211388611,0.036,0.179,3.99911821589719e-277
"LINC00261",1.59257828610779e-281,-1.03138397987843,0.04,0.187,4.15455897496939e-277
"EPN2",3.58585120146326e-281,-0.334450201484032,0.118,0.316,9.35441002925721e-277
"PCDH17",4.94281580355094e-281,-0.533606926002584,0.093,0.279,1.28943235867233e-276
"HDAC8",9.77011834259068e-281,-0.75874616034222,0.097,0.281,2.54873077203163e-276
"LRRFIP2",2.35976006381986e-280,-0.438601397087446,0.103,0.293,6.15590607848687e-276
"POLD2",3.26402028957849e-280,-0.268072262789079,0.06,0.227,8.51484972942341e-276
"ACVR2A",6.35785335392655e-280,-0.286406397080004,0.13,0.337,1.65857320443882e-275
"ZNF32",1.59866077345796e-279,-0.306396829940645,0.052,0.209,4.17042635971977e-275
"UBTF",9.13859565951537e-279,-0.273638556467437,0.087,0.272,2.38398544969777e-274
"VPS41",1.28378045565735e-278,-0.366499396446765,0.131,0.336,3.34899807467332e-274
"SHISA6",2.00887309678363e-278,-1.03522882253705,0.07,0.238,5.24054724757945e-274
"RPS6KA3",3.47193396320417e-278,-0.571751016796094,0.115,0.311,9.05723412981073e-274
"HES6",1.71111645540556e-277,-0.258168310186762,0.08,0.262,4.46378949721649e-273
"COX7A2",3.47163456364654e-277,-0.278767234907795,0.33,0.677,9.05645308618473e-273
"KCNJ16",3.87221729786376e-277,-0.696784512527809,0.088,0.272,1.01014532649372e-272
"COX7C",1.14854249204191e-276,-0.304980491500954,0.331,0.677,2.99620279898973e-272
"APEH",1.48855294474786e-276,-0.470262289675435,0.047,0.2,3.88318806696374e-272
"SLC1A1",1.6232582324976e-276,-1.00656517088803,0.053,0.206,4.23459375111648e-272
"OTUD6B-AS1",1.92256488376244e-276,-0.357251872320946,0.045,0.196,5.01539501227107e-272
"CACNA1B",2.06444733896094e-276,-0.62890555070165,0.12,0.318,5.38552377314741e-272
"FAM110B",4.03855134543294e-276,-0.665221053102978,0.07,0.238,1.05353688948309e-271
"MAP4K3",4.14244914556941e-275,-0.281203247225666,0.167,0.399,1.08064070860469e-270
"TMEM145",4.81779704606406e-275,-0.866568329365479,0.052,0.204,1.25681871540673e-270
"NAT14",5.15384543288596e-275,-0.364090376934349,0.059,0.221,1.34448365807696e-270
"DNAJC15",5.37018596570317e-275,-0.422595811031208,0.046,0.197,1.40092041287299e-270
"ARID2",6.7473024433741e-275,-0.697246543862132,0.079,0.251,1.760168788403e-270
"PDE7A",1.16731231429293e-274,-0.534035370075122,0.136,0.342,3.04516763429596e-270
"RAB28",1.30105377276547e-274,-0.53537421181454,0.106,0.296,3.39405897701329e-270
"KIAA0319L",2.79415161352059e-274,-0.744465432889516,0.067,0.231,7.28910331419116e-270
"CC2D1A",3.90408087059e-274,-1.22695562134535,0.057,0.211,1.01845757671081e-269
"ERLEC1",4.45994903891529e-274,-0.28065918054751,0.063,0.227,1.16346690578183e-269
"CEP126",5.23905118785632e-274,-0.575980948915777,0.074,0.243,1.36671128337608e-269
"ELMO1",1.20320592554948e-273,-0.378918364947923,0.115,0.312,3.13880329798093e-269
"ZNF618",1.90491344721633e-273,-0.482513763112345,0.104,0.29,4.96934770975325e-269
"TET1",1.93966770585101e-273,-0.458455069916014,0.095,0.278,5.06001114425352e-269
"GRIPAP1",2.79913423670541e-273,-0.5452805631891,0.09,0.267,7.30210148329339e-269
"DYNC1H1",3.9219072071296e-273,-0.303429964282214,0.426,0.821,1.0231079331239e-268
"FNBP1",6.46779264641825e-272,-0.326442280098929,0.144,0.354,1.68725306767113e-267
"IDH2",1.57364048609677e-271,-0.283203596832833,0.075,0.248,4.10515593608064e-267
"PNKD",3.20373878677725e-271,-0.394387332003694,0.051,0.205,8.3575933730658e-267
"TTLL1",6.17781852190259e-271,-0.505947298955504,0.053,0.208,1.61160751780873e-266
"FAM120B",7.33581532148142e-271,-0.338696534363027,0.129,0.331,1.91369414291486e-266
"MPPED2",2.11206768197943e-270,-0.950824872930654,0.069,0.232,5.50975096197975e-266
"FBXL2",2.47765573370076e-270,-0.318567616912967,0.155,0.378,6.46346051250518e-266
"CHD6",2.86580960048172e-270,-0.320960238639916,0.135,0.34,7.47603750477665e-266
"CDO1",3.46590939307337e-270,-0.461897174336153,0.05,0.203,9.04151783371051e-266
"RFTN1",2.21512963801209e-269,-0.786714065805242,0.049,0.198,5.77860868668213e-265
"FAM184A",4.1833393690337e-269,-0.505191536555713,0.085,0.26,1.09130774119982e-264
"SLC25A12",2.04038374531582e-268,-0.63579072512199,0.101,0.282,5.32274907640538e-264
"ACADM",5.29676869639204e-268,-0.521658905464296,0.075,0.242,1.38176804982779e-263
"SECISBP2",7.3284300938881e-268,-0.411494792654302,0.103,0.288,1.91176755859259e-263
"CORO1A",8.98030128298682e-268,-0.264438957973337,0.054,0.209,2.34269119569277e-263
"EXOC6",9.94122408109132e-268,-0.498802515353623,0.111,0.301,2.59336712603429e-263
"HSPB11",2.44036566017162e-267,-0.78708923978589,0.037,0.175,6.3661818976897e-263
"HECW1",2.47506008362892e-267,-0.479820258792246,0.122,0.322,6.45668924016275e-263
"CACNA1A",3.38745718624681e-267,-0.831700000016833,0.097,0.275,8.83685956176204e-263
"MYRIP",4.32205486744396e-267,-1.00542897706385,0.086,0.257,1.12749445327011e-262
"FUT8",3.67858844486452e-266,-0.516345830776221,0.113,0.304,9.59633367611806e-262
"RPS6KA2",1.74954181195481e-265,-0.516903511850139,0.098,0.279,4.56402972484652e-261
"NCAM2",3.39296568541875e-265,-0.475445570011917,0.152,0.373,8.8512295835519e-261
"HCG17",9.18033128345692e-265,-0.797044103253467,0.053,0.202,2.39487302191541e-260
"POR",2.8262255870456e-264,-0.347815110912025,0.075,0.243,7.37277468892584e-260
"RIMKLB",3.91360566067594e-264,-0.292071673306059,0.125,0.321,1.02094230870053e-259
"ZFHX4-AS1",4.04882812390962e-264,-0.923261542002173,0.056,0.209,1.0562177926843e-259
"RPAP2",1.50097026130568e-263,-0.449539299728551,0.109,0.296,3.91558112066812e-259
"NT5C",4.33805210446009e-263,-0.342997620937134,0.056,0.21,1.1316676524905e-258
"SGCE",6.87590124266559e-263,-0.856427276171863,0.075,0.238,1.79371635717417e-258
"B3GALNT1",1.860443456572e-262,-0.373620467962408,0.06,0.218,4.85333884515938e-258
"GABPB1-AS1",2.68337616975342e-262,-0.76362633892833,0.066,0.224,7.00012341403575e-258
"PDCD7",7.42307348844955e-262,-0.528951985096656,0.094,0.269,1.93645718093183e-257
"RNF145",1.21695729777938e-261,-0.393725745080362,0.089,0.263,3.17467650271707e-257
"SREK1IP1",7.05809433914255e-261,-0.453884655624599,0.044,0.187,1.84124507025212e-256
